NODE_2863_length_3336_cov_5.930509	3336	37	0
NODE_2866_length_3335_cov_5.513415	3335	30	0
NODE_2874_length_3332_cov_6.584986	3332	24	0
NODE_2876_length_3330_cov_7.367939	3330	24	0
NODE_2880_length_3326_cov_4.878019	3326	6	0
NODE_2881_length_3324_cov_3.966656	3324	47	0
NODE_2884_length_3322_cov_5.568411	3322	36	0
NODE_2890_length_3316_cov_4.443116	3316	29	0
NODE_2903_length_3312_cov_5.232115	3312	2	0
NODE_2906_length_3311_cov_8.346130	3311	22	0
NODE_2907_length_3310_cov_8.093702	3310	51	0
NODE_2909_length_3309_cov_4.882606	3309	23	0
NODE_2919_length_3303_cov_4.809729	3303	13	0
NODE_2929_length_3296_cov_4.084850	3296	28	0
NODE_2930_length_3296_cov_3.449244	3296	2	0
NODE_2934_length_3290_cov_3.843895	3290	10	0
NODE_2938_length_3288_cov_4.663780	3288	0	0
NODE_2939_length_3286_cov_5.158465	3286	2	0
NODE_2942_length_3284_cov_5.420873	3284	29	0
NODE_2948_length_3282_cov_4.051751	3282	38	0
NODE_2949_length_3281_cov_7.345009	3281	17	0
NODE_2951_length_3281_cov_3.653131	3281	18	0
NODE_2953_length_3279_cov_6.619417	3279	14	0
NODE_295_length_10964_cov_6.000275	10964	112	0
NODE_2960_length_3275_cov_4.043478	3275	29	0
NODE_2978_length_3263_cov_7.381858	3263	93	0
NODE_2979_length_3263_cov_6.401185	3263	40	0
NODE_2981_length_3262_cov_9.623948	3262	35	0
NODE_2985_length_3261_cov_4.237991	3261	2	0
NODE_2990_length_3257_cov_2.924110	3257	0	0
NODE_2991_length_3256_cov_6.230865	3256	32	0
NODE_2996_length_3250_cov_7.621283	3250	27	0
NODE_2998_length_3248_cov_6.834638	3248	35	0
NODE_299_length_10913_cov_6.699576	10913	79	0
NODE_3002_length_3245_cov_5.637931	3245	38	0
NODE_3007_length_3241_cov_4.718770	3241	24	0
NODE_3020_length_3233_cov_5.069541	3233	12	0
NODE_3023_length_3232_cov_5.936418	3232	24	0
NODE_3044_length_3220_cov_4.412954	3220	12	0
NODE_3058_length_3214_cov_4.008230	3214	14	0
NODE_3059_length_3213_cov_5.684294	3213	13	0
NODE_3060_length_3213_cov_3.727676	3213	2	0
NODE_3068_length_3210_cov_5.506498	3210	33	0
NODE_3074_length_3206_cov_4.982545	3206	34	0
NODE_3080_length_3201_cov_5.171647	3201	14	0
NODE_3083_length_3200_cov_7.534817	3200	20	0
NODE_3089_length_3197_cov_3.765754	3197	70	0
NODE_3094_length_3194_cov_7.225550	3194	38	0
NODE_3095_length_3193_cov_4.116953	3193	14	0
NODE_3102_length_3190_cov_4.134928	3190	20	0
NODE_3107_length_3187_cov_5.470945	3187	0	0
NODE_3108_length_3186_cov_6.063239	3186	22	0
NODE_3120_length_3180_cov_6.333440	3180	1	0
NODE_3123_length_3179_cov_4.742638	3179	18	0
NODE_3143_length_3171_cov_4.473042	3171	28	0
NODE_3144_length_3170_cov_4.825682	3170	8	0
NODE_3152_length_3167_cov_4.300771	3167	4	0
NODE_3153_length_3167_cov_4.248715	3167	14	0
NODE_3158_length_3161_cov_7.415969	3161	22	0
NODE_315_length_10459_cov_11.604575	10459	71	0
NODE_3162_length_3157_cov_4.247905	3157	0	0
NODE_3168_length_3154_cov_5.570184	3154	19	0
NODE_3170_length_3153_cov_7.158167	3153	23	0
NODE_3171_length_3153_cov_6.831504	3153	27	0
NODE_317_length_10407_cov_8.730100	10407	178	0
NODE_3182_length_3145_cov_5.415858	3145	26	0
NODE_3184_length_3143_cov_8.040155	3143	88	0
NODE_3186_length_3143_cov_4.060881	3143	17	0
NODE_3191_length_3140_cov_9.053160	3140	23	0
NODE_3199_length_3137_cov_6.344581	3137	19	0
NODE_3207_length_3134_cov_4.709971	3134	9	0
NODE_3208_length_3134_cov_4.048717	3134	13	0
NODE_3230_length_3127_cov_4.897461	3127	18	0
NODE_3231_length_3127_cov_4.639648	3127	0	0
NODE_3232_length_3126_cov_7.591990	3126	32	0
NODE_3236_length_3124_cov_5.619094	3124	11	0
NODE_3239_length_3123_cov_5.426010	3123	20	0
NODE_3242_length_3121_cov_5.931507	3121	0	0
NODE_3244_length_3120_cov_7.850245	3120	36	0
NODE_3247_length_3119_cov_4.682115	3119	12	0
NODE_3251_length_3116_cov_5.106174	3116	34	0
NODE_3252_length_3116_cov_4.216923	3116	20	0
NODE_3254_length_3115_cov_5.503922	3115	28	0
NODE_3263_length_3111_cov_3.441427	3111	40	0
NODE_3266_length_3110_cov_5.248445	3110	0	0
NODE_3268_length_3110_cov_4.023568	3110	14	0
NODE_326_length_10222_cov_7.227796	10222	117	0
NODE_3278_length_3106_cov_4.507047	3106	15	0
NODE_3282_length_3103_cov_5.055446	3103	0	0
NODE_3286_length_3101_cov_5.742285	3101	17	0
NODE_3294_length_3097_cov_4.554898	3097	26	0
NODE_3296_length_3097_cov_4.483235	3097	0	0
NODE_3301_length_3095_cov_4.952303	3095	6	0
NODE_3303_length_3095_cov_4.022039	3095	35	0
NODE_3307_length_3092_cov_7.784327	3092	28	0
NODE_3309_length_3092_cov_6.124794	3092	32	0
NODE_3312_length_3091_cov_4.469697	3091	36	0
NODE_3315_length_3089_cov_5.118326	3089	37	0
NODE_3318_length_3088_cov_4.109463	3088	25	0
NODE_331_length_10098_cov_5.521458	10098	75	0
NODE_3320_length_3086_cov_6.903662	3086	21	0
NODE_3325_length_3084_cov_5.468802	3084	0	0
NODE_3326_length_3084_cov_5.318917	3084	21	0
NODE_3328_length_3083_cov_12.580251	3083	24	0
NODE_3329_length_3083_cov_5.114597	3083	16	0
NODE_3334_length_3079_cov_7.129630	3079	34	0
NODE_3340_length_3076_cov_4.741476	3076	8	0
NODE_3346_length_3072_cov_4.898575	3072	2	0
NODE_3351_length_3070_cov_2.701493	3070	0	0
NODE_3352_length_3068_cov_5.223697	3068	36	0
NODE_3354_length_3067_cov_7.440903	3067	41	0
NODE_3372_length_3052_cov_6.317651	3052	20	0
NODE_3373_length_3052_cov_5.649316	3052	44	0
NODE_3375_length_3051_cov_6.420227	3051	30	0
NODE_3378_length_3050_cov_3.959933	3050	64	0
NODE_3379_length_3049_cov_7.386774	3049	42	0
NODE_3381_length_3048_cov_4.491146	3048	12	0
NODE_3382_length_3048_cov_4.490478	3048	13	0
NODE_3383_length_3048_cov_3.442031	3048	0	0
NODE_3387_length_3045_cov_4.273579	3045	39	0
NODE_3389_length_3044_cov_7.828705	3044	28	0
NODE_3392_length_3043_cov_7.501673	3043	16	0
NODE_3393_length_3043_cov_5.112784	3043	22	0
NODE_3400_length_3039_cov_4.646448	3039	44	0
NODE_3401_length_3037_cov_6.640510	3037	9	0
NODE_3405_length_3035_cov_6.396980	3035	18	0
NODE_3408_length_3034_cov_4.304465	3034	10	0
NODE_3423_length_3025_cov_5.862626	3025	28	0
NODE_3425_length_3025_cov_4.801010	3025	26	0
NODE_3427_length_3025_cov_3.243434	3025	22	0
NODE_3433_length_3021_cov_4.215779	3021	37	0
NODE_3438_length_3019_cov_4.086707	3019	16	0
NODE_3443_length_3015_cov_6.547297	3015	2	0
NODE_3445_length_3015_cov_5.646959	3015	32	0
NODE_3446_length_3014_cov_6.495776	3014	26	0
NODE_3451_length_3013_cov_4.119675	3013	12	0
NODE_3456_length_3008_cov_7.628513	3008	42	0
NODE_3462_length_3006_cov_4.201965	3006	2	0
NODE_3464_length_3006_cov_3.919688	3006	6	0
NODE_3467_length_3004_cov_5.429637	3004	17	0
NODE_3500_length_2990_cov_2.729472	2990	14	0
NODE_3513_length_2984_cov_6.510072	2984	74	0
NODE_3517_length_2983_cov_4.561475	2983	36	0
NODE_3528_length_2978_cov_4.751625	2978	8	0
NODE_3530_length_2977_cov_6.968857	2977	30	0
NODE_3533_length_2977_cov_4.428816	2977	18	0
NODE_3535_length_2975_cov_4.480137	2975	10	0
NODE_3536_length_2975_cov_4.437329	2975	14	0
NODE_3545_length_2972_cov_6.876928	2972	33	0
NODE_3546_length_2972_cov_5.191292	2972	86	0
NODE_3557_length_2967_cov_9.025069	2967	42	0
NODE_3558_length_2967_cov_5.573489	2967	20	0
NODE_3564_length_2964_cov_6.058096	2964	18	0
NODE_3571_length_2963_cov_4.006878	2963	10	0
NODE_3574_length_2962_cov_4.184039	2962	6	0
NODE_3577_length_2959_cov_5.482438	2959	27	0
NODE_3579_length_2957_cov_3.635768	2957	19	0
NODE_3582_length_2955_cov_5.180000	2955	22	0
NODE_3584_length_2955_cov_3.949310	2955	7	0
NODE_3585_length_2955_cov_2.470000	2955	15	0
NODE_3592_length_2952_cov_7.037625	2952	13	0
NODE_3596_length_2951_cov_5.427141	2951	7	0
NODE_3601_length_2949_cov_5.169661	2949	21	0
NODE_3605_length_2945_cov_9.090657	2945	43	0
NODE_3610_length_2943_cov_7.103532	2943	26	0
NODE_3612_length_2942_cov_8.332179	2942	21	0
NODE_3613_length_2942_cov_4.878421	2942	12	0
NODE_3617_length_2941_cov_4.870755	2941	6	0
NODE_361_length_9442_cov_7.506232	9442	98	0
NODE_3628_length_2936_cov_4.108296	2936	21	0
NODE_362_length_9420_cov_6.751522	9420	94	0
NODE_3636_length_2932_cov_4.677094	2932	12	0
NODE_3644_length_2928_cov_6.230421	2928	2	0
NODE_3645_length_2928_cov_3.398538	2928	48	0
NODE_3648_length_2927_cov_7.067201	2927	36	0
NODE_3649_length_2927_cov_4.090181	2927	29	0
NODE_3652_length_2926_cov_5.175200	2926	7	0
NODE_3657_length_2924_cov_4.475078	2924	25	0
NODE_3658_length_2923_cov_8.355649	2923	32	0
NODE_3662_length_2921_cov_4.974180	2921	12	0
NODE_3668_length_2918_cov_6.868669	2918	19	0
NODE_3674_length_2916_cov_5.662006	2916	10	0
NODE_3679_length_2915_cov_4.017832	2915	10	0
NODE_367_length_9373_cov_12.659154	9373	80	0
NODE_3685_length_2912_cov_4.637382	2912	21	0
NODE_3686_length_2911_cov_5.042367	2911	35	0
NODE_3688_length_2906_cov_7.144160	2906	45	0
NODE_3692_length_2905_cov_5.653684	2905	21	0
NODE_3696_length_2903_cov_3.816362	2903	9	0
NODE_3700_length_2902_cov_3.795926	2902	22	0
NODE_3704_length_2901_cov_3.992973	2901	24	0
NODE_3716_length_2896_cov_7.995424	2896	25	0
NODE_3724_length_2893_cov_6.268147	2893	43	0
NODE_3735_length_2886_cov_5.309431	2886	12	0
NODE_3739_length_2885_cov_6.783039	2885	33	0
NODE_3743_length_2882_cov_5.868765	2882	79	0
NODE_3749_length_2879_cov_4.942989	2879	0	0
NODE_3757_length_2877_cov_5.722537	2877	14	0
NODE_3764_length_2873_cov_5.026969	2873	37	0
NODE_3770_length_2870_cov_8.507638	2870	13	0
NODE_3775_length_2869_cov_4.815210	2869	2	0
NODE_3787_length_2861_cov_4.628297	2861	0	0
NODE_3794_length_2858_cov_6.369604	2858	22	0
NODE_3798_length_2857_cov_4.820128	2857	28	0
NODE_379_length_9192_cov_4.952391	9192	49	0
NODE_3807_length_2854_cov_5.893176	2854	41	0
NODE_3817_length_2849_cov_4.385111	2849	7	0
NODE_3818_length_2849_cov_4.102004	2849	18	0
NODE_3821_length_2847_cov_4.558381	2847	8	0
NODE_3822_length_2846_cov_5.865998	2846	38	0
NODE_3829_length_2844_cov_3.331660	2844	5	0
NODE_3833_length_2843_cov_4.407819	2843	0	0
NODE_3848_length_2837_cov_5.327462	2837	0	0
NODE_3849_length_2837_cov_4.586628	2837	28	0
NODE_3850_length_2837_cov_3.962976	2837	8	0
NODE_3852_length_2836_cov_7.542251	2836	32	0
NODE_3856_length_2835_cov_6.501079	2835	30	0
NODE_3872_length_2830_cov_4.095856	2830	15	0
NODE_3875_length_2829_cov_6.701514	2829	28	0
NODE_3876_length_2829_cov_5.182408	2829	26	0
NODE_3883_length_2822_cov_5.261294	2822	47	0
NODE_3889_length_2820_cov_5.070524	2820	19	0
NODE_3890_length_2820_cov_4.816637	2820	113	0
NODE_3895_length_2818_cov_8.372421	2818	22	0
NODE_3896_length_2818_cov_4.832790	2818	19	0
NODE_3897_length_2818_cov_4.047774	2818	107	0
NODE_3901_length_2816_cov_7.231438	2816	21	0
NODE_3915_length_2810_cov_6.899093	2810	20	0
NODE_3917_length_2810_cov_5.135753	2810	17	0
NODE_3918_length_2810_cov_4.230127	2810	9	0
NODE_3928_length_2806_cov_3.715013	2806	35	0
NODE_3932_length_2804_cov_3.861040	2804	0	0
NODE_3938_length_2799_cov_5.638848	2799	33	0
NODE_3942_length_2798_cov_8.372949	2798	19	0
NODE_3946_length_2798_cov_4.160408	2798	0	0
NODE_3949_length_2796_cov_7.909887	2796	34	0
NODE_3953_length_2794_cov_6.846294	2794	34	0
NODE_3960_length_2791_cov_5.419225	2791	45	0
NODE_3965_length_2790_cov_3.684095	2790	12	0
NODE_3972_length_2788_cov_4.709843	2788	0	0
NODE_3973_length_2788_cov_4.128430	2788	18	0
NODE_3976_length_2787_cov_5.396413	2787	15	0
NODE_3978_length_2787_cov_4.263909	2787	7	0
NODE_3982_length_2786_cov_4.386305	2786	6	0
NODE_3989_length_2784_cov_4.805423	2784	7	0
NODE_3994_length_2782_cov_4.906124	2782	56	0
NODE_3995_length_2781_cov_5.250183	2781	22	0
NODE_3996_length_2781_cov_4.472120	2781	0	0
NODE_3997_length_2781_cov_3.784299	2781	10	0
NODE_4001_length_2778_cov_4.648917	2778	16	0
NODE_4005_length_2777_cov_3.793902	2777	48	0
NODE_4006_length_2776_cov_5.299155	2776	13	0
NODE_4009_length_2775_cov_3.732353	2775	23	0
NODE_4011_length_2774_cov_5.873851	2774	2	0
NODE_4014_length_2773_cov_8.329654	2773	24	0
NODE_4015_length_2773_cov_6.748712	2773	16	0
NODE_4016_length_2773_cov_5.846210	2773	14	0
NODE_4017_length_2772_cov_13.230769	2772	9	0
NODE_4027_length_2769_cov_5.687915	2769	20	0
NODE_4035_length_2767_cov_5.269912	2767	25	0
NODE_4038_length_2767_cov_4.705752	2767	10	0
NODE_4041_length_2766_cov_5.023239	2766	20	0
NODE_4044_length_2765_cov_4.521771	2765	10	0
NODE_4049_length_2763_cov_4.954948	2763	19	0
NODE_4059_length_2760_cov_3.751571	2760	34	0
NODE_4064_length_2759_cov_4.648669	2759	15	0
NODE_4067_length_2756_cov_7.342466	2756	30	0
NODE_4074_length_2754_cov_4.371249	2754	7	0
NODE_4075_length_2754_cov_3.793998	2754	26	0
NODE_4080_length_2752_cov_5.618836	2752	11	0
NODE_4081_length_2751_cov_5.940282	2751	20	0
NODE_4088_length_2750_cov_5.235993	2750	9	0
NODE_4090_length_2749_cov_5.839644	2749	37	0
NODE_4094_length_2747_cov_4.977340	2747	20	0
NODE_4100_length_2744_cov_4.044254	2744	39	0
NODE_4101_length_2744_cov_3.801413	2744	8	0
NODE_4102_length_2744_cov_3.102269	2744	32	0
NODE_4116_length_2738_cov_6.326873	2738	30	0
NODE_4120_length_2735_cov_7.122015	2735	33	0
NODE_4124_length_2734_cov_6.372154	2734	17	0
NODE_4129_length_2734_cov_3.553191	2734	10	0
NODE_4140_length_2730_cov_5.826916	2730	29	0
NODE_4145_length_2728_cov_4.774037	2728	10	0
NODE_4147_length_2727_cov_7.099551	2727	89	0
NODE_4150_length_2727_cov_5.682260	2727	27	0
NODE_4153_length_2726_cov_6.262074	2726	36	0
NODE_4158_length_2725_cov_4.020599	2725	15	0
NODE_4159_length_2724_cov_2.985388	2724	0	0
NODE_4160_length_2723_cov_4.790855	2723	10	0
NODE_4162_length_2722_cov_8.103862	2722	12	0
NODE_4170_length_2719_cov_7.263514	2719	0	0
NODE_4172_length_2719_cov_4.209835	2719	18	0
NODE_4173_length_2719_cov_4.180931	2719	60	0
NODE_4174_length_2718_cov_3.941419	2718	4	0
NODE_4177_length_2717_cov_5.103306	2717	22	0
NODE_4183_length_2715_cov_7.358647	2715	143	0
NODE_4185_length_2714_cov_3.740880	2714	8	0
NODE_4189_length_2713_cov_4.647856	2713	12	0
NODE_4195_length_2709_cov_5.511680	2709	12	0
NODE_4200_length_2707_cov_4.819759	2707	16	0
NODE_4205_length_2704_cov_6.644394	2704	32	0
NODE_4213_length_2702_cov_4.010578	2702	0	0
NODE_4215_length_2701_cov_5.039305	2701	8	0
NODE_4228_length_2696_cov_3.817493	2696	29	0
NODE_422_length_8687_cov_6.371061	8687	105	0
NODE_4231_length_2695_cov_4.356439	2695	18	0
NODE_4241_length_2690_cov_6.059962	2690	8	0
NODE_4242_length_2690_cov_5.566603	2690	19	0
NODE_4250_length_2688_cov_5.624383	2688	19	0
NODE_4262_length_2683_cov_7.804033	2683	23	0
NODE_4266_length_2682_cov_7.742292	2682	74	0
NODE_4274_length_2679_cov_6.143293	2679	27	0
NODE_4277_length_2679_cov_3.352896	2679	0	0
NODE_4279_length_2678_cov_5.320625	2678	0	0
NODE_4285_length_2675_cov_4.450000	2675	0	0
NODE_4286_length_2675_cov_4.429389	2675	17	0
NODE_428_length_8664_cov_5.443489	8664	46	0
NODE_4295_length_2671_cov_5.730505	2671	14	0
NODE_4299_length_2670_cov_5.655449	2670	8	0
NODE_4301_length_2670_cov_3.691778	2670	6	0
NODE_4303_length_2669_cov_4.720735	2669	30	0
NODE_4304_length_2669_cov_4.623948	2669	21	0
NODE_4318_length_2665_cov_5.380077	2665	21	0
NODE_4320_length_2665_cov_5.094636	2665	21	0
NODE_4321_length_2665_cov_4.240230	2665	97	0
NODE_4328_length_2663_cov_3.860046	2663	32	0
NODE_4331_length_2661_cov_6.598235	2661	73	0
NODE_4333_length_2661_cov_4.596316	2661	21	0
NODE_4334_length_2660_cov_7.417658	2660	25	0
NODE_4338_length_2659_cov_6.268049	2659	25	0
NODE_4343_length_2658_cov_4.972724	2658	146	0
NODE_4344_length_2658_cov_4.035344	2658	29	0
NODE_4345_length_2657_cov_4.239047	2657	24	0
NODE_4346_length_2656_cov_6.819685	2656	50	0
NODE_4347_length_2656_cov_5.352941	2656	21	0
NODE_4349_length_2656_cov_3.810842	2656	14	0
NODE_4354_length_2652_cov_8.211398	2652	27	0
NODE_4355_length_2652_cov_6.140932	2652	20	0
NODE_4364_length_2647_cov_7.936343	2647	26	0
NODE_4365_length_2646_cov_5.328445	2646	25	0
NODE_4366_length_2646_cov_4.574296	2646	19	0
NODE_4371_length_2645_cov_4.316216	2645	13	0
NODE_4390_length_2635_cov_8.012016	2635	26	0
NODE_4391_length_2635_cov_6.671318	2635	0	0
NODE_4393_length_2635_cov_5.817442	2635	16	0
NODE_4396_length_2635_cov_3.444186	2635	7	0
NODE_4398_length_2634_cov_5.974021	2634	21	0
NODE_4402_length_2633_cov_7.545772	2633	24	0
NODE_4404_length_2633_cov_4.480605	2633	12	0
NODE_4407_length_2632_cov_8.739232	2632	9	0
NODE_4410_length_2631_cov_6.086568	2631	34	0
NODE_4412_length_2630_cov_5.174757	2630	16	0
NODE_4413_length_2630_cov_4.331262	2630	20	0
NODE_4416_length_2629_cov_5.634421	2629	66	0
NODE_4420_length_2627_cov_7.658631	2627	13	0
NODE_4427_length_2624_cov_3.336707	2624	37	0
NODE_4430_length_2622_cov_4.936112	2622	5	0
NODE_4448_length_2615_cov_5.718359	2615	17	0
NODE_4451_length_2615_cov_3.370312	2615	0	0
NODE_4453_length_2614_cov_5.649472	2614	33	0
NODE_4461_length_2612_cov_5.170121	2612	11	0
NODE_4464_length_2612_cov_4.628471	2612	18	0
NODE_4468_length_2611_cov_4.029343	2611	0	0
NODE_4474_length_2610_cov_3.801174	2610	6	0
NODE_4476_length_2609_cov_6.415818	2609	22	0
NODE_447_length_8451_cov_4.938780	8451	71	0
NODE_4485_length_2608_cov_4.164904	2608	30	0
NODE_4486_length_2608_cov_3.998042	2608	42	0
NODE_4489_length_2607_cov_4.392241	2607	0	0
NODE_448_length_8449_cov_6.288182	8449	81	0
NODE_4492_length_2606_cov_3.219522	2606	0	0
NODE_4495_length_2605_cov_4.692941	2605	22	0
NODE_4501_length_2604_cov_4.497450	2604	10	0
NODE_4506_length_2602_cov_4.185316	2602	20	0
NODE_4516_length_2598_cov_5.920959	2598	10	0
NODE_4519_length_2598_cov_3.598506	2598	14	0
NODE_4523_length_2597_cov_5.615657	2597	45	0
NODE_4529_length_2596_cov_4.743408	2596	24	0
NODE_4532_length_2595_cov_5.106299	2595	16	0
NODE_4534_length_2595_cov_2.506693	2595	22	0
NODE_4538_length_2594_cov_5.174084	2594	58	0
NODE_4545_length_2592_cov_3.011431	2592	24	0
NODE_4552_length_2590_cov_3.767653	2590	18	0
NODE_4554_length_2589_cov_5.063141	2589	12	0
NODE_4559_length_2588_cov_7.168575	2588	37	0
NODE_4564_length_2587_cov_4.550158	2587	16	0
NODE_4566_length_2586_cov_4.096405	2586	8	0
NODE_4568_length_2585_cov_7.691700	2585	20	0
NODE_456_length_8304_cov_7.907989	8304	60	0
NODE_4571_length_2584_cov_4.994069	2584	0	0
NODE_4575_length_2581_cov_5.051069	2581	15	0
NODE_4578_length_2581_cov_4.420032	2581	12	0
NODE_4585_length_2578_cov_4.839477	2578	18	0
NODE_4588_length_2578_cov_3.659136	2578	10	0
NODE_4592_length_2576_cov_7.504165	2576	6	0
NODE_4593_length_2576_cov_5.893296	2576	7	0
NODE_4598_length_2574_cov_3.840810	2574	20	0
NODE_4599_length_2574_cov_2.769750	2574	12	0
NODE_4603_length_2572_cov_5.636075	2572	11	0
NODE_4604_length_2572_cov_5.386969	2572	82	0
NODE_460_length_8264_cov_5.291753	8264	371	0
NODE_4613_length_2570_cov_4.428231	2570	14	0
NODE_4614_length_2570_cov_4.319284	2570	14	0
NODE_4616_length_2569_cov_6.714002	2569	23	0
NODE_461_length_8247_cov_5.773438	8247	88	0
NODE_4621_length_2568_cov_7.178273	2568	135	0
NODE_4622_length_2568_cov_3.838042	2568	17	0
NODE_4623_length_2568_cov_3.413848	2568	0	0
NODE_4624_length_2567_cov_5.403662	2567	18	0
NODE_4625_length_2567_cov_4.956210	2567	26	0
NODE_4651_length_2559_cov_4.637380	2559	66	0
NODE_4652_length_2559_cov_4.634984	2559	12	0
NODE_4655_length_2557_cov_7.286571	2557	34	0
NODE_4656_length_2557_cov_6.629097	2557	20	0
NODE_4657_length_2557_cov_3.385691	2557	0	0
NODE_4665_length_2555_cov_4.889600	2555	27	0
NODE_4666_length_2555_cov_3.964400	2555	0	0
NODE_4668_length_2555_cov_3.190800	2555	16	0
NODE_4669_length_2554_cov_8.399360	2554	8	0
NODE_4672_length_2554_cov_4.734694	2554	15	0
NODE_4674_length_2553_cov_8.453563	2553	21	0
NODE_4675_length_2553_cov_6.122498	2553	40	0
NODE_4676_length_2553_cov_4.660528	2553	20	0
NODE_4677_length_2553_cov_4.281025	2553	87	0
NODE_4682_length_2551_cov_3.292067	2551	0	0
NODE_4686_length_2549_cov_5.554932	2549	32	0
NODE_4687_length_2549_cov_5.114274	2549	15	0
NODE_4692_length_2548_cov_6.230646	2548	32	0
NODE_4697_length_2547_cov_5.089085	2547	10	0
NODE_4698_length_2547_cov_4.852327	2547	10	0
NODE_469_length_8169_cov_6.391299	8169	12	0
NODE_4701_length_2546_cov_8.742674	2546	22	0
NODE_4705_length_2545_cov_6.062249	2545	14	0
NODE_4707_length_2545_cov_5.186747	2545	12	0
NODE_4710_length_2545_cov_4.347390	2545	23	0
NODE_4712_length_2545_cov_4.147390	2545	10	0
NODE_4713_length_2545_cov_3.792369	2545	18	0
NODE_4714_length_2544_cov_6.329450	2544	87	0
NODE_4722_length_2542_cov_6.123844	2542	48	0
NODE_4726_length_2541_cov_4.130330	2541	8	0
NODE_4728_length_2540_cov_4.030584	2540	1	0
NODE_4729_length_2540_cov_3.795171	2540	49	0
NODE_4731_length_2537_cov_7.048348	2537	27	0
NODE_4732_length_2537_cov_5.640612	2537	17	0
NODE_4735_length_2537_cov_3.927075	2537	24	0
NODE_4737_length_2536_cov_7.320838	2536	1	0
NODE_4738_length_2536_cov_7.086256	2536	28	0
NODE_4740_length_2536_cov_4.081822	2536	12	0
NODE_4741_length_2536_cov_3.552600	2536	19	0
NODE_4743_length_2535_cov_6.445161	2535	25	0
NODE_4744_length_2535_cov_5.250403	2535	12	0
NODE_4745_length_2535_cov_4.882258	2535	29	0
NODE_4748_length_2534_cov_6.078661	2534	21	0
NODE_4753_length_2532_cov_5.565604	2532	23	0
NODE_4769_length_2526_cov_5.249292	2526	16	0
NODE_4771_length_2526_cov_3.200324	2526	8	0
NODE_4774_length_2525_cov_5.747368	2525	26	0
NODE_4778_length_2525_cov_3.863563	2525	22	0
NODE_4786_length_2523_cov_4.716775	2523	22	0
NODE_4789_length_2523_cov_3.365073	2523	12	0
NODE_4793_length_2519_cov_5.990260	2519	36	0
NODE_4794_length_2519_cov_4.887987	2519	9	0
NODE_4795_length_2519_cov_4.250812	2519	6	0
NODE_4796_length_2519_cov_3.837256	2519	0	0
NODE_4797_length_2518_cov_5.397077	2518	22	0
NODE_479_length_8085_cov_4.974595	8085	68	0
NODE_4801_length_2517_cov_5.287571	2517	29	0
NODE_4802_length_2517_cov_5.098294	2517	17	0
NODE_4804_length_2516_cov_4.457944	2516	30	0
NODE_4818_length_2512_cov_6.835572	2512	26	0
NODE_4826_length_2510_cov_4.260692	2510	23	0
NODE_482_length_8067_cov_4.279206	8067	84	0
NODE_4841_length_2506_cov_4.426765	2506	8	0
NODE_4844_length_2505_cov_3.946122	2505	14	0
NODE_4847_length_2504_cov_3.956309	2504	4	0
NODE_4855_length_2502_cov_5.187577	2502	20	0
NODE_4866_length_2499_cov_4.951718	2499	2	0
NODE_4869_length_2498_cov_4.603766	2498	10	0
NODE_486_length_8045_cov_5.954068	8045	2	0
NODE_4871_length_2497_cov_4.266994	2497	30	0
NODE_4880_length_2492_cov_7.503488	2492	25	0
NODE_4884_length_2490_cov_7.509240	2490	25	0
NODE_4890_length_2488_cov_9.013564	2488	21	0
NODE_4891_length_2488_cov_7.187012	2488	17	0
NODE_4904_length_2484_cov_6.595718	2484	252	0
NODE_4912_length_2482_cov_5.828183	2482	12	0
NODE_4925_length_2479_cov_6.667904	2479	18	0
NODE_4931_length_2478_cov_3.792819	2478	11	0
NODE_4938_length_2476_cov_4.886824	2476	13	0
NODE_4939_length_2475_cov_8.976033	2475	26	0
NODE_4945_length_2474_cov_5.519636	2474	21	0
NODE_4947_length_2474_cov_3.151716	2474	21	0
NODE_4948_length_2473_cov_7.666253	2473	34	0
NODE_4949_length_2473_cov_6.953267	2473	28	0
NODE_4953_length_2472_cov_4.531651	2472	12	0
NODE_4955_length_2471_cov_6.128311	2471	16	0
NODE_4957_length_2471_cov_3.464404	2471	0	0
NODE_4958_length_2470_cov_6.187578	2470	28	0
NODE_4961_length_2469_cov_6.849213	2469	10	0
NODE_4966_length_2468_cov_7.230004	2468	15	0
NODE_4967_length_2468_cov_6.718193	2468	23	0
NODE_496_length_7975_cov_5.288889	7975	59	0
NODE_4970_length_2467_cov_8.376036	2467	23	0
NODE_4978_length_2465_cov_6.531535	2465	14	0
NODE_4981_length_2465_cov_3.309544	2465	0	0
NODE_4983_length_2464_cov_5.222499	2464	2	0
NODE_4986_length_2463_cov_6.235465	2463	74	0
NODE_4988_length_2463_cov_4.411130	2463	2	0
NODE_4989_length_2463_cov_3.806478	2463	4	0
NODE_4996_length_2461_cov_6.288446	2461	13	0
NODE_4999_length_2461_cov_3.982544	2461	0	0
NODE_5006_length_2459_cov_5.410982	2459	18	0
NODE_5017_length_2456_cov_5.060808	2456	16	0
NODE_5019_length_2455_cov_4.749583	2455	17	0
NODE_5023_length_2454_cov_5.165486	2454	18	0
NODE_5027_length_2454_cov_3.064193	2454	10	0
NODE_502_length_7927_cov_4.852134	7927	67	0
NODE_5030_length_2453_cov_4.579233	2453	0	0
NODE_5031_length_2450_cov_6.020459	2450	18	0
